	TargetID	DrugID	Highest_status	MOA
520	T87325	D0W5WZ	Investigative	Inhibitor
521	T98311	D0XS1W	Investigative	Inhibitor
522	T99057	D0YN5T	Investigative	Inhibitor
523	T99149	D0YN5T	Investigative	Inhibitor
524	T18143	D0Z8EV	Investigative	Inhibitor
525	T85943	D0N8TQ	Investigative	Inhibitor
526	T02551	D06LQH	Investigative	Agonist
527	T67162	D06LQH	Investigative	Inhibitor
528	T13057	D00MFW	Patented	Inhibitor
529	T94033	D05MJU	Investigative	Inhibitor
530	T67894	D0J7CD	Investigative	.
531	T75243	D0QE9F	Investigative	Inhibitor
532	T95913	D0QE9F	Investigative	Inhibitor
533	T33846	D0LT4D	Investigative	.
534	T60366	D01OHD	Investigative	Inhibitor
535	T97413	D04JSE	Investigative	Agonist
536	T83193	D0F4LI	Investigative	Agonist
537	T88304	D0JV8Q	Investigative	Inhibitor
538	T83369	D0Z2UT	Investigative	Modulator
539	T92072	D07DTC	Investigative	Modulator
540	T16156	D0EI7H	Investigative	Modulator
541	T72168	D02SLV	Investigative	Inhibitor
542	T59679	D0H1UY	Investigative	Agonist
543	T83193	D02GNL	Investigative	Antagonist
544	T02001	D04BMR	Investigative	Modulator
545	T10265	D04BMR	Investigative	Modulator
546	T61744	D04BMR	Investigative	Inhibitor
547	T65197	D06QIW	Investigative	Modulator
548	T64765	D0HM7G	Investigative	Antagonist
549	T48470	D0ZB2E	Investigative	Modulator
550	T87024	D0F5UO	Investigative	Inhibitor
551	T59328	D03MTY	Investigative	Modulator
552	T53585	D0Q2EH	Investigative	Inhibitor
553	T09826	D03QAS	Investigative	Inhibitor
554	T68782	D02LQA	Investigative	Modulator
555	T17758	D00LDI	Investigative	Inhibitor
556	T17687	D0O5CL	Investigative	Modulator
557	T73215	D00GLQ	Investigative	Modulator
558	T51191	D06YYY	Investigative	Inhibitor
559	T40954	D05KKF	Investigative	Inhibitor
560	T59604	D0YJ5H	Investigative	Antagonist
561	T37693	D0UX4A	Investigative	Activator
562	T45593	D03LGX	Investigative	Modulator
563	T98913	D07CNF	Investigative	Stimulator
564	T68766	D0P4MA	Investigative	.
565	T11211	D0NH0U	Investigative	Antagonist
566	T51666	D0E2MI	Investigative	Modulator
567	T62449	D08OPW	Investigative	Inhibitor
568	T97071	D0Z9BU	Investigative	.
569	T53764	D0M9SD	Investigative	Inhibitor
570	T06955	D0XH2N	Investigative	Modulator
571	T59328	D0AC7C	Investigative	Antagonist
572	T16691	D09CHX	Investigative	Modulator
573	T89697	D06BBF	Investigative	Inhibitor
574	T59328	D04GCH	Investigative	.
575	T10265	D05YEL	Investigative	Modulator
576	T02001	D05YEL	Investigative	Modulator
577	T61744	D05YEL	Investigative	Inhibitor
578	T02001	D0N7HS	Investigative	Inhibitor
579	T61744	D0N7HS	Investigative	Inhibitor
580	T10265	D0N7HS	Investigative	Inhibitor
581	T65197	D0L6PZ	Investigative	Stimulator
582	T87023	D0G1AK	Investigative	Modulator
583	T75243	D0E1YN	Investigative	Inhibitor
584	T87024	D0Q6ZQ	Investigative	Inhibitor
585	T42446	D00TYI	Investigative	Agonist
586	T96079	D03QJA	Investigative	Antagonist
587	T08298	D06UZS	Investigative	Inhibitor
588	T01908	D03OMK	Investigative	Inhibitor
589	T75243	D05SOW	Investigative	Modulator
590	T65197	D0G5JW	Investigative	Stimulator
591	T59328	D0T7OS	Investigative	Modulator
592	T07303	D07VCG	Investigative	Inhibitor
593	T93903	D0U1DU	Investigative	Modulator
594	T51282	D07UBK	Investigative	Inhibitor
595	T67894	D0O0BR	Investigative	Agonist
596	T16156	D0QI6W	Investigative	Modulator
597	T11211	D09XGK	Investigative	Agonist
598	T94033	D0F4VK	Investigative	Modulator
599	T87024	D06LRQ	Investigative	Modulator
600	T93878	D07NWZ	Investigative	Modulator
601	T75440	D0L2NV	Investigative	Modulator
602	T00484	D0YZ1J	Investigative	Inhibitor
603	T31391	D0N3YL	Investigative	Inhibitor
604	T36075	D0NY1R	Investigative	Agonist
605	T51666	D0K6LA	Investigative	Modulator
606	T58992	D0QA1M	Investigative	Agonist
607	T83011	D00AHV	Investigative	Inhibitor
608	T23547	D0H2NH	Investigative	Modulator
609	T05849	D00UPU	Investigative	Modulator
610	T16601	D05GIO	Investigative	.
611	T02728	D06ECM	Investigative	Modulator
612	T87024	D07YAC	Investigative	Inhibitor
613	T66665	D0Y4ZI	Investigative	Inhibitor
614	T86552	D0U4QQ	Investigative	Modulator
615	T75440	D01HGI	Investigative	Binder
616	T65864	D0S4BP	Investigative	Inhibitor
617	T79961	D0B2JL	Investigative	Modulator
618	T58970	D07NEE	Investigative	Inhibitor
619	T83174	D0K6ES	Investigative	Inhibitor
620	T91661	D00WHC	Investigative	Inhibitor
621	T10191	D0F3VI	Investigative	.
622	T58992	D02REM	Investigative	Agonist
623	T03346	D0Y1BF	Investigative	Antagonist
624	T62431	D04LGK	Investigative	Inhibitor
625	T40000	D00LAA	Investigative	Inhibitor
626	T17758	D03BWQ	Investigative	Activator
627	T12119	D0M1OU	Investigative	Inhibitor
628	T28887	D0Q5MC	Investigative	Inhibitor
629	T53024	D0HY4Q	Investigative	Antagonist
630	T35486	D01SVG	Investigative	Antagonist
631	T03500	D03QXD	Investigative	Inhibitor
632	T82028	D0NS9C	Investigative	Inhibitor
633	T46360	D0F1WD	Investigative	Agonist
634	T46360	D0A3XA	Investigative	Modulator
635	T31479	D0P0DA	Investigative	Inhibitor
636	T09130	D04ZSZ	Investigative	Modulator
637	T86014	D00YNY	Investigative	Inhibitor
638	T45593	D0D2GZ	Investigative	Modulator
639	T74312	D0D0TQ	Investigative	Inhibitor
640	T00140	D0R2MQ	Investigative	Modulator
641	T36059	D0U2EF	Investigative	Antagonist
642	T59328	D0AH2V	Investigative	Inhibitor
643	T17569	D0T0VZ	Investigative	Opener
644	T75440	D0CS6N	Investigative	Agonist
645	T43332	D01NCC	Investigative	Modulator
646	T08922	D0P7HI	Investigative	Inhibitor
647	T84631	D08CEU	Investigative	Modulator
648	T28722	D09JET	Investigative	Modulator
649	T17163	D08HUB	Investigative	Modulator
650	T96079	D0R4WT	Investigative	Modulator
651	T30082	D06ACI	Investigative	Inhibitor
652	T25315	D0EK9K	Investigative	Antagonist
653	T47768	D00PQS	Investigative	Agonist
654	T94085	D07TPL	Investigative	Agonist
655	T81443	D0Q7RV	Investigative	Modulator
656	T93788	D0K0LA	Investigative	Agonist
657	T30082	D04LMJ	Investigative	Activator
658	T16514	D06SYA	Investigative	Inhibitor
659	T59328	D01SQP	Investigative	Inhibitor
660	T70067	D04UYY	Investigative	.
661	T49049	D0R3KS	Investigative	.
662	T56418	D03IDK	Investigative	Inhibitor
663	T99347	D0K0ZK	Investigative	Modulator
664	T90648	D06YMT	Investigative	Inhibitor
665	T52316	D06YMT	Investigative	Inhibitor
666	T60631	D0N5TB	Investigative	Inhibitor
667	T01973	D07PWY	Investigative	.
668	T91331	D03HGW	Investigative	.
669	T67684	D0BP7C	Investigative	Agonist
670	T36557	D07USR	Investigative	Modulator
671	T52921	D0AC0A	Investigative	Antagonist
672	T89534	D0GY3R	Investigative	Modulator
673	T34843	D0L2VB	Investigative	Modulator
674	T16514	D07WAF	Investigative	.
675	T48703	D0UI0B	Investigative	Antagonist
676	T06273	D0VY5O	Investigative	Inhibitor
677	T11754	D0NH1E	Investigative	Inhibitor
678	T35474	D09ENF	Investigative	Inhibitor
679	T23172	D0M2AN	Investigative	Inhibitor
680	T36075	D0O0LF	Investigative	Modulator
681	T73215	D0K9HF	Investigative	.
682	T36483	D0BV3B	Investigative	Antagonist
683	T40474	D0BS6B	Investigative	Inhibitor
684	T03346	D01BEX	Investigative	Inhibitor
685	T80896	D0OX6I	Investigative	Agonist
686	T66505	D06MUB	Investigative	Antagonist
687	T59679	D01EAG	Investigative	Modulator
688	T66011	D09PKZ	Investigative	.
689	T53389	D0S5TT	Investigative	Inhibitor
690	T94033	D08YGD	Investigative	Inhibitor
691	T75797	D08MXB	Investigative	Modulator
692	T08306	D0M7EP	Investigative	.
693	T53389	D0I4VX	Investigative	Inhibitor
694	T06273	D05SYO	Investigative	Inhibitor
695	T83369	D0YX8X	Investigative	Modulator
696	T32060	D0L9GR	Investigative	Modulator
697	T71054	D0Y5NT	Investigative	Modulator
698	T36075	D0D7YR	Investigative	Modulator
699	T17163	D0D7YR	Investigative	Modulator
700	T04361	D0H9QN	Investigative	Inhibitor
701	T65200	D0I5ND	Investigative	Inhibitor
702	T23003	D0HR5Q	Investigative	Inhibitor
703	T47164	D0A7HY	Investigative	Inhibitor
704	T53378	D0R3DQ	Investigative	.
705	T87166	D04MLE	Investigative	Activator
706	T28330	D0D2UA	Investigative	Antagonist
707	T59328	D0H3FX	Investigative	Modulator
708	T42446	D06VMV	Investigative	Modulator
709	T70977	D0WN1N	Investigative	.
710	T14602	D0D7XS	Investigative	Inhibitor
711	T98913	D0V4EX	Investigative	Inhibitor
712	T26368	D0YZ0B	Investigative	Agonist
713	T12475	D01XHU	Investigative	Inhibitor
714	T03500	D0Y0BZ	Investigative	Inhibitor
715	T35486	D03ZWR	Investigative	Inhibitor
716	T47101	D00JZS	Investigative	.
717	T85435	D08ZLL	Investigative	Modulator
718	T06093	D0J2GG	Investigative	Inhibitor
719	T51282	D0J2GG	Investigative	Inhibitor
720	T80896	D05QIZ	Investigative	Modulator
721	T83011	D02AQM	Investigative	Inhibitor
722	T40097	D0Y5BR	Investigative	Inhibitor
723	T09826	D0N0VW	Investigative	Inhibitor
724	T14602	D09CTF	Investigative	Modulator
725	T76414	D04GDI	Investigative	Antagonist
726	T89534	D03AVA	Investigative	Inhibitor
727	T16156	D09WOY	Investigative	Agonist
728	T85435	D02QOL	Investigative	.
729	T87024	D0Y4TQ	Investigative	Inhibitor
730	T71446	D0A7NI	Investigative	Activator
731	T33846	D00XNC	Investigative	.
732	T14231	D0X1YZ	Investigative	.
733	T47101	D01AVF	Investigative	Agonist
734	T16691	D0S3UH	Investigative	Antagonist
735	T92828	D0I1ZB	Investigative	Modulator
736	T40332	D0D6ZB	Investigative	Inhibitor
737	T59679	D00LWD	Investigative	Antagonist
738	T75797	D05DRG	Investigative	Antagonist
739	T59328	D0GB7F	Investigative	.
740	T15000	D0EZ9C	Investigative	Modulator
741	T17163	D0C6TL	Investigative	Modulator
742	T11211	D0JC4J	Investigative	Modulator
743	T65864	D00YRF	Investigative	Inhibitor
744	T76213	D07GET	Investigative	Modulator
745	T51666	D06ZAK	Investigative	Modulator
746	T89988	D02XNT	Investigative	Antagonist
747	T89034	D0ND8N	Investigative	Inhibitor
748	T11211	D0T1DZ	Investigative	Modulator
749	T28722	D02ZMI	Investigative	Modulator
750	T70508	D01MNK	Investigative	Inhibitor
751	T59102	D00YNJ	Investigative	.
752	T18876	D0H5TU	Investigative	Antagonist
753	T23172	D0V6VQ	Investigative	Inhibitor
754	T36075	D0ED6E	Investigative	Agonist
755	T85574	D0XG0Z	Investigative	Modulator
756	T07663	D0XQ8A	Investigative	Inhibitor
757	T97587	D05SHQ	Investigative	Antagonist
758	T79961	D01OMY	Investigative	Modulator
759	T15784	D0Q5II	Investigative	Inhibitor
760	T10491	D03LCX	Investigative	Antagonist
761	T73215	D0SN8K	Investigative	Inhibitor
762	T75243	D0H4KF	Investigative	Inhibitor
763	T83193	D05APW	Investigative	Antagonist
764	T46937	D03HLK	Investigative	Antagonist
765	T93788	D00LMY	Investigative	Agonist
766	T00484	D0Y0WW	Investigative	.
767	T16601	D00SJN	Investigative	.
768	T84631	D0QR3J	Investigative	Inhibitor
769	T96788	D0AA2X	Investigative	Inhibitor
770	T16691	D0K8PH	Investigative	Antagonist
771	T75440	D04EGE	Investigative	Binder
772	T47768	D0TA3V	Investigative	Antagonist
773	T60606	D0U2DY	Investigative	Agonist
774	T87024	D04TPS	Investigative	Inhibitor
775	T74456	D0I6HJ	Investigative	.
776	T87024	D08GHI	Investigative	Modulator
777	T92144	D0K5QY	Investigative	Modulator
778	T32060	D0M2JA	Investigative	Agonist
779	T80896	D0H4RV	Investigative	Agonist
780	T99347	D01VOJ	Investigative	Antagonist
781	T54644	D0YF6L	Investigative	Antagonist
782	T26623	D0R3OQ	Investigative	Modulator
783	T87024	D0S7CP	Investigative	Inhibitor
784	T46360	D05BLG	Investigative	Agonist
785	T75243	D03XRZ	Investigative	Inhibitor
786	T40474	D0AD6Z	Investigative	.
787	T13852	D0T4LT	Investigative	Agonist
788	T17163	D07OED	Investigative	Antagonist
789	T82078	D04UYT	Investigative	Modulator
790	T17163	D0G8BE	Investigative	Modulator
791	T47077	D0M7TT	Investigative	Modulator
792	T59328	D0Y1LD	Investigative	Antagonist
793	T14602	D08VFX	Investigative	Modulator
794	T73215	D0S4OH	Investigative	Modulator
795	T16633	D06WYG	Investigative	Modulator
796	T13644	D06WYG	Investigative	Modulator
797	T53024	D06WYG	Investigative	Modulator
798	T62974	D06WYG	Investigative	Modulator
799	T64830	D06WYG	Investigative	Modulator
800	T56510	D09FWK	Investigative	Modulator
801	T65864	D0L1NU	Investigative	Inhibitor
802	T59328	D0K3FG	Investigative	Antagonist
803	T28722	D06SAT	Investigative	Modulator
804	T67952	D01UUW	Investigative	Blocker
805	T83813	D02YNH	Investigative	Agonist
806	T22032	D00MCA	Investigative	Modulator
807	T02703	D09OWC	Investigative	Modulator
808	T49507	D0Q6GK	Investigative	.
809	T54644	D0TW1Q	Investigative	Blocker
810	T42446	D07KYZ	Investigative	Modulator
811	T16514	D0X6AU	Investigative	Inhibitor
812	T83011	D0OW5Y	Investigative	Inhibitor
813	T80975	D07OIZ	Investigative	.
814	T83369	D09PDK	Investigative	Modulator
815	T66665	D0XC1F	Investigative	Inhibitor
816	T11211	D0O0II	Investigative	Modulator
817	T51565	D06SEA	Investigative	Inhibitor
818	T47768	D03PCP	Investigative	Modulator
819	T85435	D0YN9H	Investigative	Inhibitor
820	T31309	D04HAA	Investigative	Modulator
821	T13616	D09VFU	Investigative	Inhibitor
822	T28722	D0SD3Q	Investigative	Modulator
823	T85529	D0A2MA	Investigative	.
824	T59604	D0C4BI	Investigative	Agonist
825	T47094	D04LHG	Investigative	Inhibitor
826	T64765	D0T6TH	Investigative	Antagonist
827	T86428	D08SZO	Investigative	Inhibitor
828	T60213	D04JCT	Investigative	Agonist
829	T64765	D0V4XA	Investigative	Antagonist
830	T97071	D06LAX	Investigative	Inhibitor
831	T93440	D09PLZ	Investigative	.
832	T68334	D02FTU	Investigative	Modulator
833	T55689	D0T8QY	Investigative	Modulator
834	T14602	D01FRK	Investigative	Modulator
835	T36075	D0Z9WP	Investigative	Agonist
836	T98022	D0R3KN	Investigative	Inhibitor
837	T89988	D0W9OW	Investigative	Modulator
838	T72841	D0LV7F	Investigative	Modulator
839	T63934	D04DVA	Investigative	Modulator
840	T40474	D0N6QO	Investigative	Inhibitor
841	T95913	D02WGD	Investigative	Inhibitor
842	T47768	D0J0ZU	Investigative	Modulator
843	T87024	D07ZDG	Investigative	Modulator
844	T37539	D0Q3WP	Investigative	.
845	T01777	D0R2HZ	Investigative	Modulator
846	T72458	D0N6KO	Investigative	Agonist
847	T83193	D0M7NA	Investigative	Blocker
848	T60182	D05OBK	Investigative	Binder
849	T83193	D04FFY	Investigative	Blocker
850	T83193	D0P7VQ	Investigative	Blocker
851	T40694	D0X5ZH	Investigative	Inhibitor
852	T40694	D03BQD	Investigative	Inhibitor
853	T87166	D04JPQ	Investigative	Activator
854	T59679	D0TU7G	Investigative	Agonist
855	T65864	D0DK2X	Investigative	Inhibitor
856	T84397	D01WYV	Investigative	Modulator
857	T11451	D0Q2UW	Investigative	Modulator
858	T40474	D0W8GP	Investigative	Inhibitor
859	T66383	D0P8LR	Investigative	Modulator
860	T54128	D0C5WK	Investigative	Modulator
861	T86679	D01QYQ	Investigative	Antagonist
862	T67162	D0N7WB	Investigative	Antagonist
863	T60213	D00LZY	Investigative	Agonist
864	T76369	D0V9MG	Investigative	Modulator
865	T46482	D0I2GT	Investigative	Agonist
866	T97071	D0IW9Q	Investigative	Modulator
867	T66665	D0T3KZ	Investigative	Inhibitor
868	T23714	D0BR7M	Investigative	Modulator
869	T34429	D0SR3T	Investigative	Agonist
870	T52921	D0L8YY	Investigative	Binder
871	T43332	D02PKV	Investigative	Modulator
872	T56418	D09PTP	Investigative	Inhibitor
873	T28722	D01YGY	Investigative	Antagonist
874	T59328	D0D0YK	Investigative	.
875	T83011	D07KIB	Investigative	Modulator
876	T39677	D0D2RR	Investigative	Modulator
877	T88185	D00WPU	Investigative	Binder
878	T07400	D07QVY	Investigative	Modulator
879	T14557	D02JRD	Investigative	Modulator
880	T84703	D0D1HR	Investigative	Modulator
881	T73215	D00RTU	Investigative	.
882	T86541	D07VOF	Investigative	Antagonist
883	T07279	D0V9MV	Investigative	Inhibitor
884	T68290	D0V5LJ	Investigative	Inhibitor
885	T87024	D0HK7G	Investigative	Inhibitor
886	T85435	D0KC9V	Investigative	Agonist
887	T97071	D05UAO	Investigative	.
888	T86528	D06QJG	Investigative	Inhibitor
889	T36075	D0D9KV	Investigative	Modulator
890	T34429	D08HTF	Investigative	Modulator
891	T50942	D0V1QX	Investigative	Modulator
892	T40474	D0NX6F	Investigative	Inhibitor
893	T65197	D0J0GJ	Investigative	Stimulator
894	T55302	D06MPJ	Investigative	Modulator
895	T13852	D0G6KH	Investigative	Inhibitor
896	T28887	D05PTL	Investigative	Inhibitor
897	T87024	D0E5CX	Investigative	Inhibitor
898	T81735	D04NVK	Investigative	.
899	T99347	D0LP7W	Investigative	Antagonist
900	T61744	D0K9PS	Investigative	Inhibitor
901	T02001	D0K9PS	Investigative	Inhibitor
902	T10265	D0K9PS	Investigative	Inhibitor
903	T51408	D0G6RK	Investigative	Modulator
904	T51408	D00PLX	Investigative	Blocker
905	T56510	D04IPX	Investigative	Inhibitor
906	T95913	D05RSS	Investigative	Inhibitor
907	T75243	D05RSS	Investigative	Inhibitor
908	T83813	D0SZ8Q	Investigative	Agonist
909	T96079	D07IZP	Investigative	Inhibitor
910	T87024	D06MBR	Investigative	Inhibitor
911	T00663	D0YA6U	Investigative	Inhibitor
912	T47768	D00YMN	Investigative	Modulator
913	T64765	D0M7TW	Investigative	Antagonist
914	T61722	D0Q0GY	Investigative	Inhibitor
915	T45993	D0V6YT	Investigative	Modulator
916	T22977	D0W7DP	Investigative	Inhibitor
917	T83875	D01UPT	Investigative	Inhibitor
918	T97388	D03LNM	Investigative	Modulator
919	T00484	D0G0AQ	Investigative	Antagonist
920	T86836	D02CWZ	Investigative	Binder
921	T31391	D0FH8R	Investigative	Inhibitor
922	T37693	D08RYN	Investigative	Agonist
923	T72478	D0IK1U	Investigative	Inhibitor
924	T67162	D00DHM	Investigative	Modulator
925	T69494	D0T6NS	Investigative	Modulator
926	T80975	D0AK4H	Investigative	Inhibitor
927	T45758	D0A9BO	Investigative	.
928	T24983	D00VSQ	Investigative	Modulator
929	T71192	D0X8PD	Investigative	Antagonist
930	T47094	D0U8EA	Investigative	Antagonist
931	T06273	D08AOV	Investigative	Inhibitor
932	T89041	D03EDD	Investigative	Inhibitor
933	T31391	D05WKT	Investigative	Inhibitor
934	T02546	D0W5HA	Investigative	Modulator
935	T83904	D0IR8J	Investigative	Inhibitor
936	T31902	D06EHW	Investigative	Inhibitor
937	T60182	D0E0UC	Investigative	Antagonist
938	T69619	D0I1TM	Investigative	Inhibitor
939	T14342	D04MYC	Investigative	Inhibitor
940	T89534	D03NWC	Investigative	.
941	T36935	D0BK3Z	Investigative	Modulator
942	T60182	D0M3AR	Investigative	Antagonist
943	T94718	D05ZLH	Investigative	Modulator
944	T87024	D0C4WY	Investigative	Inhibitor
945	T70176	D0T5AH	Investigative	Inhibitor
946	T64765	D0M4JK	Investigative	Antagonist
947	T92076	D0F4MI	Investigative	Antagonist
948	T73476	D0AZ5O	Investigative	Modulator
949	T43739	D09ZUM	Investigative	Blocker
950	T93788	D00WVI	Investigative	Agonist
951	T89534	D01NDN	Investigative	Antagonist
952	T59328	D0C5WE	Investigative	Modulator
953	T59328	D05MEY	Investigative	Inhibitor
954	T61622	D06JQM	Investigative	Inhibitor
955	T50942	D07UZX	Investigative	Modulator
956	T14592	D0N1DG	Investigative	.
957	T75243	D08BTX	Investigative	Inhibitor
958	T99799	D0W2SX	Investigative	Inhibitor
959	T87024	D04QXW	Investigative	Inhibitor
960	T28722	D01VNL	Investigative	Agonist
961	T76685	D09QLR	Investigative	Agonist
962	T76213	D05TXS	Investigative	Modulator
963	T87024	D0W8VC	Investigative	Modulator
964	T86350	D0T4ZW	Investigative	.
965	T86528	D0B6DV	Investigative	Inhibitor
966	T87166	D0Q3OM	Investigative	Activator
967	T68290	D0J0HV	Investigative	Inhibitor
968	T80975	D0Q4EQ	Investigative	Inhibitor
969	T38529	D06PVN	Investigative	Modulator
970	T36075	D0O1DS	Investigative	Modulator
971	T22274	D0L0LR	Investigative	Inhibitor
972	T62431	D00EIL	Investigative	Inhibitor
973	T02001	D0S1HX	Investigative	Inhibitor
974	T10265	D0S1HX	Investigative	Inhibitor
975	T61744	D0S1HX	Investigative	Inhibitor
976	T90989	D08HZN	Investigative	.
977	T83369	D0Q4XG	Investigative	Modulator
978	T66011	D01ODC	Investigative	.
979	T69685	D0I5ZO	Investigative	Inhibitor
980	T95913	D08RBS	Investigative	Inhibitor
981	T87024	D0Q2XN	Investigative	Inhibitor
982	T57943	D02DOK	Investigative	Inhibitor
983	T81443	D00GLW	Investigative	Modulator
984	T65200	D0O8RL	Investigative	Inhibitor
985	T37693	D06SRX	Investigative	Agonist
986	T72850	D0W9KE	Investigative	Modulator
987	T28722	D02FBG	Investigative	Modulator
988	T89534	D0W1YZ	Investigative	Modulator
989	T92138	D09TDK	Investigative	Inhibitor
990	T36075	D0Q4AR	Investigative	Modulator
991	T17758	D0D1TX	Investigative	Inhibitor
992	T40694	D05QMQ	Investigative	Inhibitor
993	T99799	D06HUH	Investigative	Modulator
994	T83011	D0V4KL	Investigative	Modulator
995	T20251	D0JY2K	Investigative	Opener
996	T72841	D06PFK	Investigative	Agonist
997	T53389	D00ZFC	Investigative	Modulator
998	T06273	D05APM	Investigative	Inhibitor
999	T40474	D05GSI	Investigative	.
1000	T10670	D0U1HE	Investigative	Modulator
1001	T56418	D0D2SU	Investigative	.
1002	T16691	D00PBI	Investigative	Antagonist
1003	T28713	D0DH1H	Investigative	Inhibitor
1004	T88304	D03DTQ	Investigative	Modulator
1005	T09130	D0OY7A	Investigative	Modulator
1006	T84040	D0U9UF	Investigative	Antagonist
1007	T37693	D09DSK	Investigative	Agonist
1008	T78709	D04YJO	Investigative	Modulator
1009	T89988	D00JXV	Investigative	Antagonist
1010	T47768	D0WX3N	Investigative	Modulator
1011	T94033	D05RFC	Investigative	Modulator
1012	T20891	D0EU1R	Investigative	Inhibitor
1013	T96079	D06EBJ	Investigative	.
1014	T87024	D01BJK	Investigative	.
1015	T65197	D01ESC	Investigative	Stimulator
1016	T86552	D0G9XS	Investigative	.
1017	T99799	D0M2EH	Investigative	Modulator
1018	T62306	D0W6AQ	Investigative	Antagonist
1019	T87024	D06CTD	Investigative	.
1020	T53585	D04XQG	Investigative	Modulator
1021	T06093	D02RYE	Investigative	Inhibitor
1022	T51282	D02RYE	Investigative	Inhibitor
1023	T76685	D03RTC	Investigative	Antagonist
1024	T99954	D06ENH	Investigative	Modulator
1025	T53764	D01HTS	Investigative	Antagonist
1026	T10670	D0J1KG	Investigative	Agonist
1027	T75243	D0N9TK	Investigative	Inhibitor
1028	T27944	D0CE5S	Investigative	Agonist
1029	T44282	D0W4WP	Investigative	Antagonist
1030	T41955	D0A1UL	Investigative	Antagonist
1031	T47768	D0X4RU	Investigative	Antagonist
1032	T11211	D04MFW	Investigative	Antagonist
1033	T85529	D0V9LF	Investigative	.
1034	T14912	D0U4QZ	Investigative	Inhibitor
1035	T37693	D05RKV	Investigative	Agonist
1036	T09826	D07VJK	Investigative	Inhibitor
1037	T79232	D0D9OM	Investigative	Antagonist
1038	T15700	D08LIU	Investigative	Inhibitor
1039	T93788	D02UXK	Investigative	Modulator
1040	T69619	D00LPZ	Investigative	Inhibitor
1041	T49578	D0D6MC	Investigative	Inhibitor
1042	T75243	D0A8ES	Investigative	Modulator
1043	T15197	D06UOL	Investigative	Modulator
1044	T67162	D0N6FZ	Investigative	Agonist
1045	T87024	D0O7XG	Investigative	Inhibitor
1046	T51666	D0N0KG	Investigative	Inhibitor
1047	T22032	D0G3BK	Investigative	Modulator
1048	T36075	D07MBQ	Investigative	Modulator
1049	T22302	D0V6KL	Investigative	Modulator
1050	T17163	D0D1PQ	Investigative	Agonist
1051	T29649	D0C7LA	Investigative	Modulator
1052	T86273	D0B7AH	Investigative	Agonist
1053	T97353	D05CGH	Investigative	Modulator
1054	T03500	D07NDK	Investigative	Inhibitor
1055	T43189	D0Z2FX	Investigative	Modulator
1056	T85435	D0C7QW	Investigative	.
1057	T85435	D03BCE	Investigative	Modulator
1058	T09572	D0D7EK	Investigative	Antagonist
1059	T17852	D06NIT	Investigative	Inhibitor
1060	T79062	D0P1XQ	Investigative	Modulator
1061	T67162	D0P1XQ	Investigative	Modulator
1062	T78709	D0P1XQ	Investigative	Modulator
1063	T32060	D0P1XQ	Investigative	Modulator
1064	T16691	D0P1XQ	Investigative	Modulator
1065	T40474	D0M0SV	Investigative	Inhibitor
1066	T40694	D01HHH	Investigative	Inhibitor
1067	T62431	D09KEB	Investigative	Inhibitor
1068	T59328	D08RXW	Investigative	Inhibitor
1069	T98913	D0LD8U	Investigative	.
1070	T47768	D03PMB	Investigative	Modulator
1071	T21945	D03PMB	Investigative	Inhibitor
1072	T86591	D0K8HA	Investigative	Modulator
1073	T95913	D00LZO	Investigative	Inhibitor
1074	T87023	D0HJ9U	Investigative	Antagonist
1075	T61622	D0TD2F	Investigative	Inhibitor
1076	T66665	D0YK4L	Investigative	Inhibitor
1077	T30803	D0F4SI	Investigative	Modulator
1078	T22939	D02WQR	Investigative	Agonist
1079	T95913	D03FIE	Investigative	Inhibitor
1080	T65019	D03XBB	Investigative	Inhibitor
1081	T98913	D02ILI	Investigative	Stimulator
1082	T28722	D01FJA	Investigative	Modulator
1083	T40474	D07CFW	Investigative	Inhibitor
1084	T28925	D04WCO	Investigative	Modulator
1085	T13201	D05EPY	Investigative	Modulator
1086	T61722	D0U3YW	Investigative	Antagonist
1087	T87024	D04ZTA	Investigative	Inhibitor
1088	T97592	D08VMW	Investigative	Inhibitor
1089	T14602	D07LRB	Investigative	Modulator
1090	T11211	D0C1UP	Investigative	Antagonist
1091	T66665	D0N8TM	Investigative	Inhibitor
1092	T76685	D0V0YM	Investigative	Agonist
1093	T62431	D0J3FK	Investigative	Inhibitor
1094	T67619	D09DGE	Investigative	Inhibitor
1095	T95947	D0BL6W	Investigative	Antagonist
1096	T94033	D03KFJ	Investigative	Modulator
1097	T99347	D0T4QX	Investigative	Antagonist
1098	T80942	D05QAA	Investigative	Modulator
1099	T81443	D02SGT	Investigative	Modulator
1100	T26500	D09HUF	Investigative	Agonist
